GND-ID,Wikidata-Entity,mentioned in
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta010.pta-grc1:g13
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g10
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g11
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g12
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g13
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g14
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g15
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g26
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g27
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g28
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g29
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g30
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g31
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g46
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g80
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g87
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g117
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g125
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g136
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g138
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g144
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g147
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g149
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g159
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g170
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g34
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g113
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g117
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g122
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g123
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g125
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g126
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g169
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g170
4122633-1,Q1651392,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0041.pta001.pta-grc1:g3
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta014.pta-grc1:g9
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta038.pta-grc1:g1
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g110
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g111
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-deu1:g4
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-deu1:g5
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-deu1:g6
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc1:g4
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc1:g5
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc1:g6
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc2:g4
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc2:g5
,Q16707860,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0029.pta002.pta-grc2:g6
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta004.pta-grc1:g2
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta004.pta-grc1:g3
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta014.pta-grc1:g12
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta017.pta-grc1:g22
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta018.pta-grc1:g18
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta018.pta-grc1:g19
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta019.pta-grc1:g8
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta019.pta-grc1:g17
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta024.pta-grc1:g9
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta024.pta-grc1:g11
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g3
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g4
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g27
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta042.pta-grc1:g79
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta047.pta-grc1:g1
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta048.pta-grc1:g4
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:g1
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:g14
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:g44
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g121
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:g6
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:g7
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:g8
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:g25
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:g45
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:g59
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:g24
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta010.pta-grc1:g16
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:g3
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:g18
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0030.pta016.pta-grc4:g2
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0030.pta016.pta-grc4:g3
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0030.pta016.pta-grc5:g1
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g32
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g33
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g34
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g35
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g38
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g40
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g45
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g52
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g82
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g91
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g103
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g104
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g122
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g163
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g165
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g167
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g168
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g169
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g19
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g124
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g127
4010071-6,Q106039,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0100.pta002.pta-grc1:g2
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta016.pta-grc1:g3
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta018.pta-grc1:g41
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta031.pta-lat1:g1
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta031.pta-lat1:g2
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta034.pta-grc1:g1
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta034.pta-grc1:g26
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta034.pta-grc1:g27
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta034.pta-grc1:g28
4368744-1,Q131165,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta015.pta-grc1:g8
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g3
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g4
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g5
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta018.pta-grc1:g7
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta018.pta-grc1:g22
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g13
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g14
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g16
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g17
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g18
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g19
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g20
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g21
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g22
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g23
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g24
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g25
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g15
4223571-6,Q163329,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g17
4019107-2,Q11073103,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta018.pta-grc1:g54
4115909-3,Q484206,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta006.pta-grc1:g2
4115909-3,Q484206,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta006.pta-grc1:g3
4115909-3,Q484206,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta042.pta-grc1:g70
4142791-9,Q1194234,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta019.pta-grc1:g25
4142791-9,Q1194234,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta034.pta-grc1:g2
4142791-9,Q1194234,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta034.pta-grc1:g35
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta014.pta-grc1:g1
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g1
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g2
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g6
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g7
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g9
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g10
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g11
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g12
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta015.pta-grc1:g13
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta019.pta-grc1:g23
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta034.pta-grc1:g33
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta035.pta-grcBibex:g1
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta035.pta-grcBibex:g2
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta035.pta-grcBibex:g3
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta037.pta-grc1:g15
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta037.pta-grc1:g16
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta040.pta-grc1:g1
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g65
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g80
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:g5
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:g9
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g89
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g84
4174130-4,Q26403,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g143
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta003.pta-grc1:g17
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta003.pta-grc1:g18
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta003.pta-grc1:g19
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta003.pta-grc1:g20
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta003.pta-grc1:g21
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta003.pta-grc1:g22
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta004.pta-grc1:g17
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta042.pta-grc1:g65
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta042.pta-grc1:g66
,Q5518599,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta042.pta-grc1:g73
4084762-7,Q2918061,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta005.pta-grc1:g10
4084762-7,Q2918061,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g129
4084762-7,Q2918061,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g162
4084762-7,Q2918061,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g165
4331728-5,Q940785,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta005.pta-grc1:g11
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta007.pta-grc1:g7
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta037.pta-grc1:g28
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta049.pta-grc1:g4
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta049.pta-grc1:g11
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta010.pta-grc1:g4
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g11
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g14
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g28
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g38
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g39
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g40
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g41
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g42
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g46
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g66
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g70
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g74
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g95
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g109
,Q797930,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g114
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta007.pta-grc1:g5
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta042.pta-grc1:g68
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g64
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g72
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g75
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g77
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g79
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g81
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g85
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g88
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g139
,Q8735,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g141
4055278-0,Q131802,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta008.pta-grc1:g5
4055278-0,Q131802,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta008.pta-grc1:g6
4055278-0,Q131802,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g64
4355044-7,Q745718,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta008.pta-grc1:g13
4355044-7,Q745718,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta014.pta-grc1:g8
4355044-7,Q745718,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta037.pta-grc1:g37
4355044-7,Q745718,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0036.pta001.pta-grc1:g73
4355044-7,Q745718,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g6
4355044-7,Q745718,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g65
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta016.pta-grc1:g1
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta016.pta-grc1:g2
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta022.pta-grc1:g1
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta022.pta-grc1:g2
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta038.pta-grc1:g2
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta038.pta-grc1:g3
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta049.pta-grc1:g2
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta049.pta-grc1:g3
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta054.pta-grc1:g14
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta054.pta-lat1:g15
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g16
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta020.pta-grcBibex3:g187
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g1
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g2
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g3
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g4
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g5
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g8
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g10
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g20
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g21
,Q200969,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0037.pta001.pta-grc1:g22
