Diktyon-ID,URN,Title
16157,https://pta.bbaw.de/manuscripts/PTAMS00547,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 11.3"
16163,https://pta.bbaw.de/manuscripts/PTAMS00071,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 11.9"
16794,https://pta.bbaw.de/manuscripts/PTAMS00072,"Firenze, Biblioteca Medicea Laurenziana (BML), Plut. 86.8"
16898,https://pta.bbaw.de/manuscripts/PTAMS00073,"Firenze, Biblioteca Medicea Laurenziana (BML), S. Marco 679"
17574,https://pta.bbaw.de/manuscripts/PTAMS00074,"Grottaferrata, Biblioteca Statale del Monumento Nazionale, Mss. Β. α. 23.11 (gr. 98)"
17905,https://pta.bbaw.de/manuscripts/PTAMS00075,"Grottaferrata, Biblioteca Statale del Monumento Nazionale, Mss. Α. δ. 11.06 (gr. 79)"
18070,https://pta.bbaw.de/manuscripts/PTAMS00076,"Hagion Oros, Bibliothêkê tou Prôtatou (Karues), Mss. 41 (Lambros 41)"
18114,https://pta.bbaw.de/manuscripts/PTAMS00077,"Hagion Oros, Bibliothêkê tou Prôtatou (Karues), Mss. 85 (Polites 312)"
18117,https://pta.bbaw.de/manuscripts/PTAMS00078,"Hagion Oros, Bibliothêkê tou Prôtatou (Karues), Mss. 88 (Politis 315)"
18118,https://pta.bbaw.de/manuscripts/PTAMS00079,"Hagion Oros, Bibliothêkê tou Prôtatou (Karues), Mss. 89 (Polites 316)"
18153,https://pta.bbaw.de/manuscripts/PTAMS00603,"Hagion Oros, Monê Batopediou, Mss. 6"
18182,https://pta.bbaw.de/manuscripts/PTAMS00080,"Hagion Oros, Monê Batopediou, Mss. 35"
18327,https://pta.bbaw.de/manuscripts/PTAMS00081,"Hagion Oros, Monê Batopediou, Mss. 183"
18373,https://pta.bbaw.de/manuscripts/PTAMS00082,"Hagion Oros, Monê Batopediou, Mss. 229"
18380,https://pta.bbaw.de/manuscripts/PTAMS00632,"Hagion Oros, Monê Batopediou, Mss. 236"
18462,https://pta.bbaw.de/manuscripts/PTAMS00083,"Hagion Oros, Monê Batopediou, Mss. 318"
18566,https://pta.bbaw.de/manuscripts/PTAMS00084,"Hagion Oros, Monê Batopediou, Mss. 422"
18584,https://pta.bbaw.de/manuscripts/PTAMS00085,"Hagion Oros, Monê Batopediou, Mss. 440"
18587,https://pta.bbaw.de/manuscripts/PTAMS00086,"Hagion Oros, Monê Batopediou, Mss. 443"
18744,https://pta.bbaw.de/manuscripts/PTAMS00563,"Hagion Oros, Monê Batopediou, Mss. 600"
18774,https://pta.bbaw.de/manuscripts/PTAMS00087,"Hagion Oros, Monê Batopediou, Mss. 630"
18778,https://pta.bbaw.de/manuscripts/PTAMS00088,"Hagion Oros, Monê Batopediou, Mss. 634"
18783,https://pta.bbaw.de/manuscripts/PTAMS00089,"Hagion Oros, Monê Batopediou, Mss. 639"
18784,https://pta.bbaw.de/manuscripts/PTAMS00090,"Hagion Oros, Monê Batopediou, Mss. 640"
18883,https://pta.bbaw.de/manuscripts/PTAMS00091,"Hagion Oros, Monê Batopediou, Mss. 739"
20039,https://pta.bbaw.de/manuscripts/PTAMS00092,"Hagion Oros, Monê Dionusiou, Mss. 71 (Lambros 3605)"
