Place,mentioned in
https://pleiades.stoa.org/places/727217,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l46
https://pleiades.stoa.org/places/727221,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l38
https://pleiades.stoa.org/places/727236,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l41
https://pleiades.stoa.org/places/730110,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l34
https://pleiades.stoa.org/places/730110,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l37
https://pleiades.stoa.org/places/730134,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l40
https://pleiades.stoa.org/places/736948,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l45
https://pleiades.stoa.org/places/746711,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta045.pta-grc1:l1
https://pleiades.stoa.org/places/746711,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta045.pta-grc1:l4
https://pleiades.stoa.org/places/746815,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l2
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l8
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l19
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l20
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l25
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l25
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l32
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l34
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l35
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l43
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l49
https://pleiades.stoa.org/places/766,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l50
https://pleiades.stoa.org/places/77402394,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta003.pta-grc1:l1
https://pleiades.stoa.org/places/775,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l2
https://pleiades.stoa.org/places/775,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l17
https://pleiades.stoa.org/places/776210,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l53
https://pleiades.stoa.org/places/786059,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta013.pta-grc1:l6
https://pleiades.stoa.org/places/786089,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l47
https://pleiades.stoa.org/places/786123,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:l4
https://pleiades.stoa.org/places/786131,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l2
https://pleiades.stoa.org/places/857287,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l26
https://pleiades.stoa.org/places/874334,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l39
https://pleiades.stoa.org/places/874621,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:l4
https://pleiades.stoa.org/places/874621,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l1
https://pleiades.stoa.org/places/874621,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l22
https://pleiades.stoa.org/places/874621,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l47
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta005.pta-grc1:l4
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta007.pta-grc1:l2
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta007.pta-grc1:l3
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:l9
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l4
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l6
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l8
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l9
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l10
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l11
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l14
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l15
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l16
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l17
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l18
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l19
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l20
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l21
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l23
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l24
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l25
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l26
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l29
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l30
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l31
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l32
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l33
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l34
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l36
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l37
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l38
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l56
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l58
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l61
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l62
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l63
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l1
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l2
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l3
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l5
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l6
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l8
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l9
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l10
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l12
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l14
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l16
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l20
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l21
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l23
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l31
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l33
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l34
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l35
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l36
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l37
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l38
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l39
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l40
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l45
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l46
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l48
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l49
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l50
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l52
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l53
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l54
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l55
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l56
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l57
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l63
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l64
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l65
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l66
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l67
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l69
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l70
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l72
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l73
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l74
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l77
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l78
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l79
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l81
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l83
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l84
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l85
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l86
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l87
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l91
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l93
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l95
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l96
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l97
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l99
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l100
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l101
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l103
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l104
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l105
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l109
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l111
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l112
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l117
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l147
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l148
https://pleiades.stoa.org/places/893951,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l150
https://pleiades.stoa.org/places/912816,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta016.pta-grc1:l1
https://pleiades.stoa.org/places/912842,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l134
https://pleiades.stoa.org/places/912849,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l106
https://pleiades.stoa.org/places/912936,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l133
https://pleiades.stoa.org/places/912986,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l27
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta003.pta-grc1:l20
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l2
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:l3
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:l2
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:l5
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:l6
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l1
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l18
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l62
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l5
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l7
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l35
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l1
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l24
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l4
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l11
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l41
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l61
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l62
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l68
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l71
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l75
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l76
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l88
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l114
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l123
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l139
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l152
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l155
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l157
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l158
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l165
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l169
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l170
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l180
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l182
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l186
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l189
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l190
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l193
https://pleiades.stoa.org/places/981503,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0037.pta001.pta-grc1:l196
https://pleiades.stoa.org/places/981508,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l33
https://pleiades.stoa.org/places/981509,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta026.pta-grc1:l5
https://pleiades.stoa.org/places/981514,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l29
https://pleiades.stoa.org/places/981522,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l7
https://pleiades.stoa.org/places/981522,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l12
https://pleiades.stoa.org/places/981534,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l30
https://pleiades.stoa.org/places/982261,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l17
https://pleiades.stoa.org/places/991367,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l8
https://pleiades.stoa.org/places/991375,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l10
https://pleiades.stoa.org/places/991375,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l24
https://pleiades.stoa.org/places/991375,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l44
https://pleiades.stoa.org/places/991375,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l52
https://pleiades.stoa.org/places/991375,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l56
https://pleiades.stoa.org/places/991388,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:l9
https://pleiades.stoa.org/places/991398,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l54
https://pleiades.stoa.org/places/991408,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l20
https://pleiades.stoa.org/places/991408,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta015.pta-grc1:l4
https://pleiades.stoa.org/places/992077,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l14
https://pleiades.stoa.org/places/993,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l15
https://pleiades.stoa.org/places/993,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta010.pta-grc1:l19
https://pleiades.stoa.org/places/993,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:l4
https://pleiades.stoa.org/places/993,https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta016.pta-grc1:l10
