GND-ID,Wikidata-Entity,mentioned in
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p108
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p111
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p112
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p115
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p117
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p119
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p120
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p122
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p127
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta014.pta-grc1:p6
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta014.pta-grc1:p7
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta016.pta-grc1:p5
118645781,Q106026,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta016.pta-grc1:p6
1157159761,Q452225,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta005.pta-grc1:p82
1157159761,Q452225,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta026.pta-grc1:p30
1157159761,Q452225,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta026.pta-grcBibex:p29
1157159761,Q452225,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0004.pta001.pta-grcBibex:p566
118577069,Q203922,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta004.pta-grc1:p82
118577069,Q203922,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta004.pta-grc1:p84
118555340,Q44170,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0001.pta008.pta-grc1:p44
