Quotation-URL,Edition,Reference
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta040.pta-grc1:b87,LXX,Ps:30:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b217,LXX,Ps:30:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b218,LXX,Ps:30:24
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b210,LXX,Ps:30:3-Ps:30:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b211,LXX,Ps:30:5-Ps:30:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b212,LXX,Ps:30:7-Ps:30:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-deuBibex:b29,LXX,Ps:31:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b30,LXX,Ps:31:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grcBibex:b37,LXX,Ps:31:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b7,LXX,Ps:31:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta055.pta-grc1:b45,LXX,Ps:31:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b34,LXX,Ps:32:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b35,LXX,Ps:32:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b11,LXX,Ps:32:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b13,LXX,Ps:32:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta042.pta-grc1:b169,LXX,Ps:32:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta059.pta-grc1:b59,LXX,Ps:32:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta059.pta-grc1:b61,LXX,Ps:32:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta059.pta-grc1:b55,LXX,Ps:32:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b19,LXX,Ps:32:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta016.pta-grc1:b18,LXX,Ps:33:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta061.pta-grc1:b29,LXX,Ps:33:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta061.pta-grc1:b30,LXX,Ps:33:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-deuBibex:b27,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-deuBibex:b28,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-deuBibex:b30,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b28,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b29,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b31,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grcBibex:b35,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grcBibex:b36,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grcBibex:b38,LXX,Ps:33:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b6,LXX,Ps:33:20-Ps:33:21
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b5,LXX,Ps:33:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta029.pta-grc1:b52,LXX,Ps:33:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b102,LXX,Ps:33:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta055.pta-grc1:b46,LXX,Ps:33:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta006.pta-grc1:b122,LXX,Ps:34:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b89,LXX,Ps:34:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b45,LXX,Ps:34:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta054.pta-grc1:b1,LXX,Ps:34:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b86,LXX,Ps:34:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b14,LXX,Ps:35:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta006.pta-grc1:b67,LXX,Ps:35:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b28,LXX,Ps:35:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b39,LXX,Ps:35:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b42,LXX,Ps:35:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b22,LXX,Ps:35:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b23,LXX,Ps:35:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b24,LXX,Ps:35:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-deuBibex:b35,LXX,Ps:35:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b36,LXX,Ps:35:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grcBibex:b42,LXX,Ps:35:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta053.pta-grc1:b30,LXX,Ps:35:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta016.pta-grc1:b1,LXX,Ps:35:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta041.pta-grc1:b81,LXX,Ps:36:12-Ps:36:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta044.pta-grc1:b26,LXX,Ps:36:35
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta044.pta-grc1:b27,LXX,Ps:36:35
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta052.pta-grc1:b15,LXX,Ps:36:35-Ps:36:36
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b3,LXX,Ps:36:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b219,LXX,Ps:37:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b227,LXX,Ps:37:10-Ps:37:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b228,LXX,Ps:37:13-Ps:37:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b84,LXX,Ps:37:14-Ps:37:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b229,LXX,Ps:37:16-Ps:37:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b230,LXX,Ps:37:18-Ps:37:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b231,LXX,Ps:37:18
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b232,LXX,Ps:37:20-Ps:37:23
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b220,LXX,Ps:37:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta047.pta-grc1:b41,LXX,Ps:37:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b223,LXX,Ps:37:3-Ps:37:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b224,LXX,Ps:37:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b221,LXX,Ps:37:4-Ps:37:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b304,LXX,Ps:37:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b225,LXX,Ps:37:5-Ps:37:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b222,LXX,Ps:37:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b226,LXX,Ps:37:8-Ps:37:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b39,LXX,Ps:38:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta014.pta-grc1:b109,LXX,Ps:39:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b80,LXX,Ps:39:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta027.pta-grc1:b32,LXX,Ps:39:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b68,LXX,Ps:39:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b20,LXX,Ps:3:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b21,LXX,Ps:3:2–3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b22,LXX,Ps:3:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b23,LXX,Ps:3:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b24,LXX,Ps:3:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b25,LXX,Ps:3:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b26,LXX,Ps:3:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta007.pta-grc1:b32,LXX,Ps:40:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta021.pta-grc1:b68,LXX,Ps:41:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b35,LXX,Ps:41:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta025.pta-grc1:b14,LXX,Ps:41:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b32,LXX,Ps:41:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b11,LXX,Ps:41:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b31,LXX,Ps:41:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b33,LXX,Ps:41:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b34,LXX,Ps:41:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b36,LXX,Ps:41:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b42,LXX,Ps:41:6-Ps:41:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b37,LXX,Ps:41:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b37,LXX,Ps:41:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b39,LXX,Ps:41:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b39,LXX,Ps:41:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta059.pta-grc1:b2,LXX,Ps:41:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b140,LXX,Ps:43:14-Ps:43:17
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b141,LXX,Ps:43:18-Ps:43:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b142,LXX,Ps:43:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b143,LXX,Ps:43:20
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b144,LXX,Ps:43:21-Ps:43:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b146,LXX,Ps:43:22
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0007.pta007.pta-grc1:b147,LXX,Ps:43:23
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b34,LXX,Ps:43:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex2:b1552,LXX,Ps:43:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta031.pta-grc1:b8,LXX,Ps:44:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta028.pta-grcBibex:b53,LXX,Ps:44:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta050.pta-grc1:b19,LXX,Ps:44:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b15,LXX,Ps:44:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b71,LXX,Ps:44:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b98,LXX,Ps:44:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta004.pta-grc1:b2,LXX,Ps:44:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta004.pta-grc1:b7,LXX,Ps:44:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta004.pta-grc1:b53,LXX,Ps:44:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b194,LXX,Ps:44:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta011.pta-grc1:b143,LXX,Ps:44:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta001.pta-grc1:b49,LXX,Ps:44:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b118,LXX,Ps:44:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b55,LXX,Ps:44:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta029.pta-grc1:b18,LXX,Ps:44:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta037.pta-grc1:b35,LXX,Ps:44:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta038.pta-grc1:b2,LXX,Ps:45:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b240,LXX,Ps:45:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta002.pta-grc1:b51,LXX,Ps:45:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta013.pta-grc1:b36,LXX,Ps:45:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b234,LXX,Ps:45:3-Ps:45:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta012.pta-grc1:b9,LXX,Ps:45:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta030.pta-grc1:b30,LXX,Ps:45:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta031.pta-grc1:b5,LXX,Ps:45:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b235,LXX,Ps:45:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b236,LXX,Ps:45:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b237,LXX,Ps:45:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b238,LXX,Ps:45:7-Ps:45:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta003.pta-grc1:b67,LXX,Ps:45:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0022.pta014.pta-grc1:b35,LXX,Ps:45:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b239,LXX,Ps:45:9-Ps:45:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b241,LXX,Ps:46:1-Ps:46:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b243,LXX,Ps:46:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b242,LXX,Ps:46:4-Ps:46:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta059.pta-grc1:b70,LXX,Ps:46:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b244,LXX,Ps:47:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b45,LXX,Ps:47:10-Ps:47:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b47,LXX,Ps:47:10-Ps:47:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta008.pta-grc1:b46,LXX,Ps:47:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b249,LXX,Ps:47:11-Ps:47:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b250,LXX,Ps:47:13-Ps:47:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b245,LXX,Ps:47:2-Ps:47:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b246,LXX,Ps:47:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b247,LXX,Ps:47:4-Ps:47:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta057.pta-grc1:b49,LXX,Ps:47:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b248,LXX,Ps:47:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b251,LXX,Ps:48:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b64,LXX,Ps:48:10
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b256,LXX,Ps:48:11-Ps:48:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta055.pta-grc1:b20,LXX,Ps:48:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta005.pta-grc1:b7,LXX,Ps:48:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta020.pta-grc1:b36,LXX,Ps:48:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta038.pta-grc1:b41,LXX,Ps:48:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta046.pta-grc1:b17,LXX,Ps:48:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b257,LXX,Ps:48:13-Ps:48:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta013.pta-grc1:b3,LXX,Ps:48:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta013.pta-grc1:b3,LXX,Ps:48:21
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta013.pta-grc1:b12,LXX,Ps:48:13
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta013.pta-grc1:b12,LXX,Ps:48:21
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b258,LXX,Ps:48:15-Ps:48:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b252,LXX,Ps:48:2-Ps:48:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta004.pta-grc1:b65,LXX,Ps:48:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta034.pta-grc1:b66,LXX,Ps:48:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b253,LXX,Ps:48:4-Ps:48:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta019.pta-grc1:b10,LXX,Ps:48:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b16,LXX,Ps:48:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta051.pta-grc1:b17,LXX,Ps:48:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b254,LXX,Ps:48:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b254,LXX,Ps:49:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b275,LXX,Ps:49:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta005.pta-grc1:b12,LXX,Ps:49:13-Ps:49:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b152,LXX,Ps:49:13-Ps:49:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta007.pta-grc1:b23,LXX,Ps:49:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b277,LXX,Ps:49:14
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b276,LXX,Ps:49:15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta047.pta-grc1:b15,LXX,Ps:49:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b279,LXX,Ps:49:16
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b278,LXX,Ps:49:16–21
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b280,LXX,Ps:49:19
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b260,LXX,Ps:49:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b259,LXX,Ps:49:1–3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b281,LXX,Ps:49:21
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b282,LXX,Ps:49:21
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0004.pta001.pta-grcBibex:b153,LXX,Ps:49:23
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b262,LXX,Ps:49:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b263,LXX,Ps:49:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b264,LXX,Ps:49:2–3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b261,LXX,Ps:49:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b265,LXX,Ps:49:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b268,LXX,Ps:49:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b267,LXX,Ps:49:4
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b266,LXX,Ps:49:4–6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b269,LXX,Ps:49:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b271,LXX,Ps:49:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b272,LXX,Ps:49:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta005.pta-grc1:b11,LXX,Ps:49:7-Ps:49:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b274,LXX,Ps:49:7–15
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b27,LXX,Ps:4:1
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b28,LXX,Ps:4:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta025.pta-grc1:b63,LXX,Ps:4:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b29,LXX,Ps:4:3
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta057.pta-grc1:b62,LXX,Ps:4:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b30,LXX,Ps:4:5
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b31,LXX,Ps:4:6
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b32,LXX,Ps:4:7
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b33,LXX,Ps:4:8
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b34,LXX,Ps:4:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b35,LXX,Ps:4:9
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b283,LXX,Ps:50:1-Ps:50:2
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0003.pta020.pta-grcBibex1:b288,LXX,Ps:50:11
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b144,LXX,Ps:50:12
https://pta.bbaw.de/text/a24c583/urn:cts:pta:pta0001.pta009.pta-grc1:b145,LXX,Ps:50:12
